product_id,name,category,subcategory,brand,price,avg_rating,review_count,in_stock,tags,description
prod_0073,Lenovo Laptop Stand Elite,Electronics,Audio,Lenovo,136.03,4.1,379,True,"['gadget', 'usb-c', 'bluetooth', 'hd', '4k', 'portable', 'voice-assistant', 'tech', 'rechargeable', 'fast-charge', 'wireless']","The Lenovo Laptop Stand Elite from Lenovo combines usb-c functionality with sleek aesthetics. As a leading audio product in the Electronics category, it offers wireless performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0074,Samsung Mechanical Keyboard Mini,Electronics,Audio,Samsung,282.69,3.4,30,True,"['usb-c', 'fast-charge', 'smart', 'wireless', '4k', 'gadget', 'noise-cancelling']","The Samsung Mechanical Keyboard Mini from Samsung combines 4k functionality with sleek aesthetics. As a leading audio product in the Electronics category, it offers noise-cancelling performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0075,Samsung Mechanical Keyboard HD,Electronics,Accessories,Samsung,209.61,4.3,211,True,"['gadget', 'voice-assistant', 'waterproof', '4k', 'noise-cancelling', 'fast-charge', 'smart', 'electronics', 'wireless']","The Samsung Samsung Mechanical Keyboard HD is a top-rated accessories product designed for home use. It features 4k and electronics technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0076,JBL Smart Watch Elite,Electronics,Networking,JBL,1022.29,4.1,224,True,"['smart', 'voice-assistant', 'fast-charge', 'bluetooth', 'portable', 'rechargeable', 'noise-cancelling', 'hd', 'tech', 'waterproof']","The JBL JBL Smart Watch Elite is a top-rated networking product designed for travel use. It features fast-charge and portable technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0077,Apple USB-C Hub Plus,Electronics,Accessories,Apple,1148.23,3.7,196,True,"['smart', 'rechargeable', 'gadget', 'portable', 'tech', 'wireless', 'voice-assistant', 'usb-c']","The Apple Apple USB-C Hub Plus is a top-rated accessories product designed for everyday use. It features voice-assistant and smart technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0078,Logitech Bluetooth Speaker,Electronics,Smartphones,Logitech,512.91,4.1,62,True,"['gadget', 'electronics', 'bluetooth', 'smart', 'voice-assistant', '4k', 'noise-cancelling']","The Logitech Logitech Bluetooth Speaker is a top-rated smartphones product designed for travel use. It features gadget and gadget technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0079,Lenovo Wireless Charger Ultra,Electronics,Wearables,Lenovo,180.11,4.9,262,True,"['wireless', 'bluetooth', 'tech', 'electronics', 'voice-assistant', 'portable', 'smart', 'fast-charge']","The Lenovo Lenovo Wireless Charger Ultra is a top-rated wearables product designed for everyday use. It features fast-charge and wireless technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0080,Lenovo Webcam Lite,Electronics,Laptops,Lenovo,1001.59,3.4,326,True,"['rechargeable', 'usb-c', 'tech', 'voice-assistant', '4k', 'hd']","Introducing the Lenovo Webcam Lite by Lenovo — a premium electronics solution built for modern lifestyles. Engineered with voice-assistant materials and voice-assistant design, it stands out in the laptops market. Whether you're a beginner or professional, this product meets your needs."
prod_0081,Samsung Mechanical Keyboard Plus,Electronics,Audio,Samsung,527.03,3.5,381,True,"['hd', 'voice-assistant', 'tech', 'noise-cancelling', 'usb-c', 'gadget', 'electronics', 'waterproof', 'bluetooth', '4k', 'fast-charge']","The Samsung Samsung Mechanical Keyboard Plus is a top-rated audio product designed for outdoor use. It features waterproof and fast-charge technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0082,LG Wireless Earbuds Elite,Electronics,Smartphones,LG,1401.06,4.6,55,True,"['portable', 'waterproof', 'rechargeable', 'smart', 'bluetooth', 'electronics', 'wireless', 'hd', 'gadget', 'noise-cancelling']","Introducing the LG Wireless Earbuds Elite by LG — a premium electronics solution built for modern lifestyles. Engineered with electronics materials and wireless design, it stands out in the smartphones market. Whether you're a beginner or professional, this product meets your needs."
prod_0083,JBL Gaming Mouse Elite,Electronics,Laptops,JBL,1387.6,4.5,243,True,"['bluetooth', 'fast-charge', 'tech', '4k', 'portable', 'waterproof', 'hd', 'gadget', 'voice-assistant', 'smart']","The JBL Gaming Mouse Elite from JBL combines portable functionality with sleek aesthetics. As a leading laptops product in the Electronics category, it offers gadget performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0084,JBL Mechanical Keyboard X,Electronics,Laptops,JBL,77.9,4.4,1445,True,"['voice-assistant', 'usb-c', 'noise-cancelling', 'portable', 'bluetooth', 'electronics', 'tech', '4k', 'gadget', 'hd', 'rechargeable', 'fast-charge']","The JBL JBL Mechanical Keyboard X is a top-rated laptops product designed for professional use. It features hd and rechargeable technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0085,Logitech Webcam HD,Electronics,Audio,Logitech,63.09,3.9,60,False,"['hd', 'smart', 'usb-c', 'fast-charge', 'waterproof', 'tech', 'gadget']","The Logitech Logitech Webcam HD is a top-rated audio product designed for travel use. It features usb-c and fast-charge technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0086,JBL Wireless Charger Ultra,Electronics,Laptops,JBL,1371.61,3.6,55,True,"['bluetooth', 'fast-charge', 'voice-assistant', '4k', 'smart', 'wireless']","The JBL JBL Wireless Charger Ultra is a top-rated laptops product designed for travel use. It features voice-assistant and wireless technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0087,JBL Bluetooth Speaker,Electronics,Wearables,JBL,1451.83,4.0,223,True,"['hd', 'usb-c', '4k', 'tech', 'rechargeable', 'voice-assistant', 'bluetooth', 'noise-cancelling']","The JBL JBL Bluetooth Speaker is a top-rated wearables product designed for professional use. It features 4k and voice-assistant technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0088,Logitech Wireless Charger HD,Electronics,Smartphones,Logitech,562.83,4.1,400,True,"['rechargeable', 'gadget', 'noise-cancelling', 'tech', '4k', 'bluetooth', 'portable', 'smart', 'fast-charge', 'wireless', 'usb-c', 'electronics']","The Logitech Wireless Charger HD from Logitech combines smart functionality with sleek aesthetics. As a leading smartphones product in the Electronics category, it offers usb-c performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0089,Xiaomi Power Bank Lite,Electronics,Networking,Xiaomi,1155.16,4.0,849,True,"['portable', 'rechargeable', 'electronics', 'tech', 'waterproof', 'gadget', 'bluetooth']","Introducing the Xiaomi Power Bank Lite by Xiaomi — a premium electronics solution built for modern lifestyles. Engineered with gadget materials and rechargeable design, it stands out in the networking market. Whether you're a beginner or professional, this product meets your needs."
prod_0090,LG Wireless Charger Mini,Electronics,Audio,LG,200.88,3.9,3882,True,"['noise-cancelling', 'rechargeable', 'tech', 'waterproof', 'hd', 'gadget', 'voice-assistant', '4k']","The LG Wireless Charger Mini from LG combines noise-cancelling functionality with sleek aesthetics. As a leading audio product in the Electronics category, it offers hd performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0091,Anker Power Bank,Electronics,Accessories,Anker,59.97,4.3,53,True,"['rechargeable', 'bluetooth', 'hd', 'waterproof', 'smart', 'wireless', 'portable', '4k', 'noise-cancelling', 'electronics', 'usb-c']","The Anker Power Bank from Anker combines waterproof functionality with sleek aesthetics. As a leading accessories product in the Electronics category, it offers wireless performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0092,Logitech Mechanical Keyboard Ultra,Electronics,Networking,Logitech,209.19,3.5,264,True,"['rechargeable', 'voice-assistant', 'tech', 'usb-c', 'wireless', 'smart', 'fast-charge', 'bluetooth']","The Logitech Mechanical Keyboard Ultra from Logitech combines wireless functionality with sleek aesthetics. As a leading networking product in the Electronics category, it offers fast-charge performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0093,Sony Mechanical Keyboard HD,Electronics,Networking,Sony,1085.88,3.9,349,True,"['fast-charge', 'gadget', 'smart', 'rechargeable', 'voice-assistant', 'hd', 'bluetooth']","The Sony Sony Mechanical Keyboard HD is a top-rated networking product designed for outdoor use. It features fast-charge and fast-charge technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0094,Samsung USB-C Hub X,Electronics,Smartphones,Samsung,902.32,4.2,135,True,"['hd', 'voice-assistant', 'smart', 'bluetooth', 'rechargeable', 'electronics', 'tech', 'portable', 'waterproof', 'gadget', 'usb-c', 'wireless']","Introducing the Samsung USB-C Hub X by Samsung — a premium electronics solution built for modern lifestyles. Engineered with hd materials and gadget design, it stands out in the smartphones market. Whether you're a beginner or professional, this product meets your needs."
prod_0095,Anker Wireless Charger X,Electronics,Smartphones,Anker,1150.14,3.6,24,False,"['waterproof', 'noise-cancelling', 'hd', 'voice-assistant', 'tech', 'gadget', 'fast-charge', 'portable']","The Anker Anker Wireless Charger X is a top-rated smartphones product designed for home use. It features gadget and gadget technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0096,Logitech Gaming Mouse SE,Electronics,Wearables,Logitech,693.63,3.8,414,True,"['voice-assistant', 'rechargeable', 'gadget', 'usb-c', 'noise-cancelling', '4k', 'fast-charge', 'portable', 'bluetooth', 'hd']","The Logitech Gaming Mouse SE from Logitech combines bluetooth functionality with sleek aesthetics. As a leading wearables product in the Electronics category, it offers portable performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0097,Samsung Mechanical Keyboard Elite,Electronics,Cameras,Samsung,1015.6,4.1,33,True,"['noise-cancelling', 'bluetooth', 'fast-charge', '4k', 'hd', 'electronics', 'smart', 'waterproof', 'usb-c']","The Samsung Samsung Mechanical Keyboard Elite is a top-rated cameras product designed for travel use. It features 4k and noise-cancelling technology for superior performance. Trusted by thousands of customers, it delivers excellent value and durability."
prod_0098,Samsung Power Bank Plus,Electronics,Laptops,Samsung,298.31,4.1,235,True,"['usb-c', 'portable', 'gadget', 'waterproof', 'wireless', '4k', 'rechargeable', 'smart', 'noise-cancelling']","The Samsung Power Bank Plus from Samsung combines 4k functionality with sleek aesthetics. As a leading laptops product in the Electronics category, it offers smart performance. Backed by a manufacturer warranty and thousands of verified purchases."
prod_0099,JBL Wireless Charger Elite,Electronics,Laptops,JBL,826.22,3.6,178,True,"['fast-charge', 'waterproof', '4k', 'hd', 'voice-assistant', 'bluetooth', 'smart', 'wireless', 'tech', 'gadget', 'noise-cancelling']","Introducing the JBL Wireless Charger Elite by JBL — a premium electronics solution built for modern lifestyles. Engineered with voice-assistant materials and hd design, it stands out in the laptops market. Whether you're a beginner or professional, this product meets your needs."
