review_id,user_id,product_id,rating,review_text,helpful_votes,verified_purchase,created_at
rev_0000237,user_00195,prod_0352,3.5,Gets the job done. Nothing to write home about.,4,False,2022-07-08T19:15:37Z
rev_0000238,user_01997,prod_0805,2.0,Poor quality control. Had to return it.,1,True,2024-01-07T19:34:47Z
rev_0000239,user_05037,prod_0621,3.0,Gets the job done. Nothing to write home about.,2,False,2022-04-02T18:19:09Z
rev_0000240,user_08702,prod_0317,5.0,Very happy with this purchase. Great quality for the price.,12,False,2023-05-25T03:02:35Z
rev_0000241,user_01000,prod_0669,2.5,Stopped working after two weeks. Very unreliable.,5,False,2023-06-18T05:19:32Z
rev_0000242,user_08699,prod_0679,3.5,Average experience. Might look for alternatives next time.,10,False,2024-12-08T04:47:11Z
rev_0000243,user_05713,prod_0587,4.0,Fantastic value. Great performance and durable.,86,True,2024-08-19T02:08:06Z
rev_0000244,user_00989,prod_0446,5.0,Love it! Does everything it says on the packaging.,0,False,2024-09-10T03:04:14Z
rev_0000245,user_04783,prod_0942,2.5,Stopped working after two weeks. Very unreliable.,50,True,2023-01-07T21:48:23Z
rev_0000246,user_09582,prod_0048,5.0,Very happy with this purchase. Great quality for the price.,5,False,2023-03-27T18:35:40Z
rev_0000247,user_04033,prod_0371,5.0,Impressed by the build quality. Will buy again.,1,True,2022-10-10T06:40:06Z
rev_0000248,user_07487,prod_0651,4.0,Love it! Does everything it says on the packaging.,0,True,2023-06-18T00:16:12Z
rev_0000249,user_04086,prod_0314,3.5,Fair value. Some minor issues but overall functional.,3,False,2024-12-30T20:40:34Z
rev_0000250,user_06754,prod_0844,4.5,Fantastic value. Great performance and durable.,17,True,2022-11-15T01:10:30Z
rev_0000251,user_05485,prod_0812,4.0,Exceeded my expectations. 5 stars well deserved.,3,False,2023-08-03T21:49:05Z
rev_0000252,user_02039,prod_0716,1.0,Not as advertised. Major quality issues.,43,True,2022-01-13T20:25:24Z
rev_0000253,user_04327,prod_0564,1.5,Broke after a few uses. Not worth the money.,0,True,2023-02-07T14:17:56Z
rev_0000254,user_04434,prod_0496,3.5,Works fine but wish the quality was a bit better.,4,True,2022-02-03T13:35:41Z
rev_0000255,user_09427,prod_0372,4.0,"Solid product, no complaints. Does the job perfectly.",0,True,2024-12-11T01:41:44Z
rev_0000256,user_00059,prod_0853,4.5,Exceeded my expectations. 5 stars well deserved.,7,True,2024-03-01T22:23:42Z
rev_0000257,user_07444,prod_0262,4.0,Impressed by the build quality. Will buy again.,16,True,2023-05-26T13:00:27Z
rev_0000258,user_08809,prod_0569,2.5,Not as advertised. Major quality issues.,2,True,2022-11-02T07:45:56Z
rev_0000259,user_00349,prod_0109,5.0,Very happy with this purchase. Great quality for the price.,0,True,2023-08-20T03:08:31Z
rev_0000260,user_04440,prod_0829,3.5,Not bad but not great either. Acceptable quality.,6,True,2024-03-23T00:19:08Z
rev_0000261,user_01066,prod_0537,4.0,Fantastic value. Great performance and durable.,8,True,2022-12-12T13:20:21Z
rev_0000262,user_03835,prod_0073,4.0,Exceeded my expectations. 5 stars well deserved.,8,False,2022-01-14T02:14:46Z
rev_0000263,user_09914,prod_0845,4.0,My go-to recommendation for friends and family.,28,True,2023-10-14T02:20:29Z
rev_0000264,user_00380,prod_0033,4.0,Works perfectly. Fast delivery and well packaged.,0,True,2023-02-11T22:48:11Z
rev_0000265,user_01112,prod_0652,3.5,Does what it says. Average quality.,12,True,2024-10-10T10:13:23Z
rev_0000266,user_05835,prod_0215,3.5,Does what it says. Average quality.,26,False,2024-12-08T02:19:54Z
rev_0000267,user_08106,prod_0865,2.0,Waste of money. Would not recommend.,0,True,2023-01-09T03:13:52Z
rev_0000268,user_09025,prod_0016,4.5,Exceeded my expectations. 5 stars well deserved.,7,False,2024-09-12T08:06:41Z
rev_0000269,user_02367,prod_0071,4.5,"Solid product, no complaints. Does the job perfectly.",2,True,2024-05-16T20:31:42Z
rev_0000270,user_07777,prod_0100,5.0,"Solid product, no complaints. Does the job perfectly.",3,True,2022-10-12T19:07:17Z
rev_0000271,user_02908,prod_0694,5.0,Works perfectly. Fast delivery and well packaged.,7,True,2023-02-16T16:27:54Z
rev_0000272,user_03506,prod_0026,3.5,Decent product for the price. Nothing extraordinary.,2,False,2023-04-20T13:04:25Z
rev_0000273,user_06269,prod_0026,3.5,Average experience. Might look for alternatives next time.,1,False,2024-04-28T10:08:49Z
rev_0000274,user_06544,prod_0168,4.5,Works perfectly. Fast delivery and well packaged.,4,True,2022-02-19T09:29:52Z
rev_0000275,user_09742,prod_0421,5.0,Works perfectly. Fast delivery and well packaged.,0,False,2023-07-14T20:20:57Z
rev_0000276,user_03221,prod_0320,1.5,Not as advertised. Major quality issues.,0,True,2023-05-02T05:03:23Z
rev_0000277,user_00492,prod_0127,2.5,Disappointed with the quality. Expected much better.,12,False,2023-12-18T18:02:51Z
rev_0000278,user_03543,prod_0642,3.5,Average experience. Might look for alternatives next time.,0,True,2022-05-26T06:50:04Z
rev_0000279,user_01789,prod_0879,4.5,Top quality product. Very satisfied with the results.,12,True,2024-10-14T15:22:31Z
rev_0000280,user_06388,prod_0048,3.5,Fair value. Some minor issues but overall functional.,8,True,2023-03-10T22:05:35Z
rev_0000281,user_06677,prod_0487,1.5,Broke after a few uses. Not worth the money.,0,True,2022-01-10T18:27:30Z
rev_0000282,user_07452,prod_0063,5.0,Works perfectly. Fast delivery and well packaged.,1,True,2023-04-14T10:00:59Z
rev_0000283,user_04803,prod_0927,1.5,Stopped working after two weeks. Very unreliable.,26,False,2023-06-16T18:39:36Z
rev_0000284,user_02967,prod_0151,3.0,Decent product for the price. Nothing extraordinary.,1,True,2023-04-19T22:36:48Z
rev_0000285,user_07309,prod_0302,4.0,"Excellent product, exactly as described. Highly recommend!",2,True,2022-10-11T16:59:52Z
rev_0000286,user_06893,prod_0556,3.5,"OK product. Arrived on time, works as expected.",8,True,2022-05-03T13:42:35Z
rev_0000287,user_07629,prod_0769,2.0,Poor quality control. Had to return it.,14,True,2023-06-20T20:32:02Z
rev_0000288,user_05884,prod_0555,1.0,Broke after a few uses. Not worth the money.,3,False,2024-11-02T19:01:43Z
rev_0000289,user_01810,prod_0138,5.0,Works perfectly. Fast delivery and well packaged.,1,True,2024-04-19T15:01:28Z
rev_0000290,user_06630,prod_1000,4.5,My go-to recommendation for friends and family.,37,True,2023-02-01T14:14:46Z
rev_0000291,user_07848,prod_0612,5.0,Love it! Does everything it says on the packaging.,60,False,2023-12-22T04:35:42Z
rev_0000292,user_06216,prod_0912,4.0,Top quality product. Very satisfied with the results.,19,True,2024-03-05T01:52:03Z
rev_0000293,user_03781,prod_0595,3.0,Does what it says. Average quality.,5,True,2024-02-02T06:27:41Z
rev_0000294,user_04778,prod_0903,2.5,Disappointed with the quality. Expected much better.,1,False,2024-06-06T10:53:04Z
rev_0000295,user_08669,prod_0936,5.0,Works perfectly. Fast delivery and well packaged.,1,True,2023-05-22T11:28:44Z
rev_0000296,user_03776,prod_0069,4.0,"Excellent product, exactly as described. Highly recommend!",9,True,2022-07-02T04:04:52Z
rev_0000297,user_03671,prod_0798,4.0,Works perfectly. Fast delivery and well packaged.,8,False,2022-01-16T02:41:56Z
rev_0000298,user_02756,prod_0043,3.5,"OK product. Arrived on time, works as expected.",36,True,2023-07-13T02:54:53Z
rev_0000299,user_05388,prod_0537,1.0,Disappointed with the quality. Expected much better.,11,False,2024-03-17T05:36:58Z
rev_0000300,user_06176,prod_0668,5.0,Top quality product. Very satisfied with the results.,0,True,2022-06-22T18:57:03Z
rev_0000301,user_00080,prod_0134,5.0,Very happy with this purchase. Great quality for the price.,21,False,2022-07-05T00:46:41Z
rev_0000302,user_06656,prod_0633,5.0,Very happy with this purchase. Great quality for the price.,1,True,2024-09-02T05:10:14Z
rev_0000303,user_02495,prod_0216,3.5,Average experience. Might look for alternatives next time.,2,True,2024-06-23T01:29:55Z
rev_0000304,user_08716,prod_0804,4.5,"Solid product, no complaints. Does the job perfectly.",6,False,2022-01-14T20:03:14Z
rev_0000305,user_08877,prod_0447,5.0,Very happy with this purchase. Great quality for the price.,89,True,2024-04-30T16:29:55Z
rev_0000306,user_06968,prod_0067,2.5,Disappointed with the quality. Expected much better.,475,True,2024-07-04T17:38:52Z
rev_0000307,user_08439,prod_0417,1.5,Broke after a few uses. Not worth the money.,11,True,2023-01-15T12:51:16Z
rev_0000308,user_07302,prod_0523,3.0,Does what it says. Average quality.,3,True,2024-05-12T14:56:02Z
rev_0000309,user_06052,prod_0445,4.5,Exceeded my expectations. 5 stars well deserved.,9,True,2022-01-29T05:28:05Z
rev_0000310,user_03099,prod_0171,2.5,Cheap materials. Fell apart quickly.,16,True,2023-03-08T10:40:38Z
rev_0000311,user_06765,prod_0115,5.0,"Solid product, no complaints. Does the job perfectly.",2,True,2023-03-17T05:18:16Z
rev_0000312,user_09536,prod_0765,4.0,Works perfectly. Fast delivery and well packaged.,66,True,2022-05-29T08:08:42Z
rev_0000313,user_00960,prod_0069,4.5,Works perfectly. Fast delivery and well packaged.,6,True,2024-04-17T10:10:03Z
rev_0000314,user_01501,prod_0750,4.5,My go-to recommendation for friends and family.,9,True,2023-03-25T22:10:39Z
rev_0000315,user_00019,prod_0281,3.0,Does what it says. Average quality.,12,True,2024-12-06T01:20:18Z
rev_0000316,user_05321,prod_0300,4.0,Impressed by the build quality. Will buy again.,8,True,2022-09-06T04:38:09Z
rev_0000317,user_03642,prod_0689,2.0,Poor quality control. Had to return it.,15,True,2024-05-19T22:49:24Z
rev_0000318,user_02286,prod_0085,1.5,Stopped working after two weeks. Very unreliable.,1,True,2024-09-03T02:16:47Z
rev_0000319,user_02895,prod_0264,2.0,Stopped working after two weeks. Very unreliable.,1,False,2022-02-19T06:07:41Z
rev_0000320,user_00997,prod_0533,2.0,Stopped working after two weeks. Very unreliable.,0,False,2022-05-13T10:27:50Z
rev_0000321,user_02094,prod_0797,1.5,Broke after a few uses. Not worth the money.,8,True,2022-10-01T01:35:31Z
rev_0000322,user_03286,prod_0847,5.0,Love it! Does everything it says on the packaging.,14,False,2022-05-20T03:27:36Z
rev_0000323,user_02050,prod_0664,4.5,"Excellent product, exactly as described. Highly recommend!",8,True,2023-10-30T00:34:00Z
rev_0000324,user_07131,prod_0418,5.0,Exceeded my expectations. 5 stars well deserved.,55,True,2022-03-13T11:08:04Z
rev_0000325,user_05005,prod_0649,4.0,Impressed by the build quality. Will buy again.,4,True,2023-04-11T19:03:36Z
rev_0000326,user_06273,prod_0007,1.5,Doesn't match the description at all. Very misleading.,12,False,2024-02-15T12:17:32Z
rev_0000327,user_03359,prod_0550,3.5,Not bad but not great either. Acceptable quality.,0,True,2023-10-18T07:55:20Z
rev_0000328,user_01362,prod_0285,3.5,Works fine but wish the quality was a bit better.,2,True,2024-11-21T09:27:20Z
rev_0000329,user_02068,prod_0816,4.0,"Excellent product, exactly as described. Highly recommend!",12,True,2023-10-12T19:33:39Z
rev_0000330,user_06348,prod_0720,5.0,Works perfectly. Fast delivery and well packaged.,16,True,2022-04-29T23:25:20Z
rev_0000331,user_07241,prod_0963,4.0,Exceeded my expectations. 5 stars well deserved.,2,True,2023-04-01T20:40:35Z
rev_0000332,user_07755,prod_0641,4.5,Impressed by the build quality. Will buy again.,4,True,2022-02-26T16:47:50Z
rev_0000333,user_06764,prod_0844,4.0,"Solid product, no complaints. Does the job perfectly.",0,True,2023-04-14T02:39:51Z
rev_0000334,user_02386,prod_0081,5.0,Exceeded my expectations. 5 stars well deserved.,2,False,2023-10-14T07:44:50Z
rev_0000335,user_06200,prod_0525,2.5,Stopped working after two weeks. Very unreliable.,17,True,2024-07-28T05:10:05Z
rev_0000336,user_05838,prod_0066,3.5,Gets the job done. Nothing to write home about.,10,True,2023-03-06T09:23:47Z
rev_0000337,user_04638,prod_0742,3.0,Average experience. Might look for alternatives next time.,9,True,2024-04-29T06:31:37Z
rev_0000338,user_09019,prod_0398,1.0,Stopped working after two weeks. Very unreliable.,4,True,2022-12-17T01:33:23Z
rev_0000339,user_05528,prod_0254,5.0,Works perfectly. Fast delivery and well packaged.,4,True,2024-03-31T14:01:53Z
rev_0000340,user_08468,prod_0884,5.0,Love it! Does everything it says on the packaging.,1,True,2022-01-29T09:46:18Z
rev_0000341,user_05691,prod_0743,3.5,"OK product. Arrived on time, works as expected.",12,True,2023-07-31T10:29:27Z
rev_0000342,user_05096,prod_0252,3.5,Not bad but not great either. Acceptable quality.,8,True,2022-07-04T00:39:10Z
rev_0000343,user_06578,prod_0157,4.5,"Excellent product, exactly as described. Highly recommend!",9,True,2023-01-08T09:18:53Z
rev_0000344,user_08138,prod_0345,4.0,"Excellent product, exactly as described. Highly recommend!",2,True,2022-04-08T01:29:48Z
rev_0000345,user_03304,prod_0115,4.5,"Solid product, no complaints. Does the job perfectly.",0,True,2022-03-18T21:26:36Z
rev_0000346,user_01314,prod_0666,1.0,Waste of money. Would not recommend.,23,True,2024-01-08T15:27:45Z
rev_0000347,user_01914,prod_0177,3.0,Average experience. Might look for alternatives next time.,2,True,2024-05-11T19:32:38Z
rev_0000348,user_06799,prod_0606,3.0,Gets the job done. Nothing to write home about.,1,True,2022-08-30T16:44:38Z
rev_0000349,user_05813,prod_0374,4.0,"Solid product, no complaints. Does the job perfectly.",12,True,2024-09-15T04:44:24Z
rev_0000350,user_07646,prod_0265,5.0,Very happy with this purchase. Great quality for the price.,2,False,2023-11-11T17:01:41Z
rev_0000351,user_05583,prod_0496,1.5,Not as advertised. Major quality issues.,21,True,2024-05-16T23:54:45Z
rev_0000352,user_08659,prod_0474,1.0,Poor quality control. Had to return it.,11,True,2024-07-19T02:48:19Z
rev_0000353,user_00922,prod_0480,2.5,Stopped working after two weeks. Very unreliable.,12,False,2024-12-08T06:44:10Z
rev_0000354,user_08389,prod_0481,3.5,Not bad but not great either. Acceptable quality.,0,True,2024-07-02T13:09:39Z
rev_0000355,user_06295,prod_0486,4.5,Top quality product. Very satisfied with the results.,27,True,2022-12-19T03:25:50Z
rev_0000356,user_00661,prod_0964,3.0,Decent product for the price. Nothing extraordinary.,6,True,2023-03-22T12:31:43Z
rev_0000357,user_08963,prod_0141,4.0,My go-to recommendation for friends and family.,2,False,2022-09-21T15:29:14Z
rev_0000358,user_04209,prod_0076,3.5,Not bad but not great either. Acceptable quality.,5,True,2022-10-17T06:53:40Z
rev_0000359,user_02659,prod_0526,2.5,Stopped working after two weeks. Very unreliable.,0,True,2023-08-18T01:54:00Z
rev_0000360,user_09036,prod_0477,4.5,"Excellent product, exactly as described. Highly recommend!",8,True,2023-11-19T08:59:58Z
rev_0000361,user_05842,prod_0159,4.0,Fantastic value. Great performance and durable.,0,True,2022-08-09T15:32:38Z
rev_0000362,user_01466,prod_0030,5.0,Works perfectly. Fast delivery and well packaged.,0,True,2022-01-07T20:29:04Z
rev_0000363,user_07870,prod_0658,1.0,Waste of money. Would not recommend.,0,True,2022-09-01T04:15:43Z
rev_0000364,user_04622,prod_0180,3.0,Not bad but not great either. Acceptable quality.,23,True,2023-03-25T06:14:12Z
rev_0000365,user_08878,prod_0895,1.0,Waste of money. Would not recommend.,1,True,2023-10-23T08:22:08Z
rev_0000366,user_09842,prod_0640,4.0,Impressed by the build quality. Will buy again.,44,False,2022-06-06T19:05:32Z
rev_0000367,user_06035,prod_0679,4.0,My go-to recommendation for friends and family.,2,True,2024-12-20T17:59:05Z
rev_0000368,user_04765,prod_0063,4.0,"Solid product, no complaints. Does the job perfectly.",0,True,2022-12-28T10:39:40Z
rev_0000369,user_05077,prod_0024,1.0,Broke after a few uses. Not worth the money.,0,True,2023-03-05T23:08:38Z
rev_0000370,user_08171,prod_0040,5.0,"Solid product, no complaints. Does the job perfectly.",28,True,2022-07-09T22:54:34Z
rev_0000371,user_05244,prod_0502,4.5,Very happy with this purchase. Great quality for the price.,3,False,2022-04-29T14:54:28Z
rev_0000372,user_07358,prod_0673,3.5,Works fine but wish the quality was a bit better.,1,True,2024-02-13T05:29:06Z
rev_0000373,user_08302,prod_0957,4.0,"Excellent product, exactly as described. Highly recommend!",5,True,2024-07-18T19:51:24Z
rev_0000374,user_07568,prod_0459,2.0,Waste of money. Would not recommend.,9,True,2023-07-29T11:34:48Z
rev_0000375,user_04591,prod_0119,2.5,Broke after a few uses. Not worth the money.,23,True,2022-02-12T10:25:54Z
rev_0000376,user_07548,prod_0695,4.0,Exceeded my expectations. 5 stars well deserved.,39,True,2024-01-17T17:12:40Z
rev_0000377,user_08710,prod_0940,4.5,Impressed by the build quality. Will buy again.,2,False,2023-05-10T01:46:11Z
rev_0000378,user_05029,prod_0978,2.0,Not as advertised. Major quality issues.,0,True,2022-04-24T05:45:31Z
rev_0000379,user_04944,prod_0552,4.5,Love it! Does everything it says on the packaging.,2,False,2024-05-24T00:05:12Z
rev_0000380,user_02831,prod_0281,4.0,Works perfectly. Fast delivery and well packaged.,6,True,2022-10-16T20:12:53Z
rev_0000381,user_09094,prod_0769,4.0,Love it! Does everything it says on the packaging.,1,True,2022-01-16T23:28:29Z
rev_0000382,user_07297,prod_0097,3.5,Does what it says. Average quality.,1,True,2022-11-17T19:53:35Z
rev_0000383,user_05543,prod_0981,4.0,Love it! Does everything it says on the packaging.,7,True,2023-07-11T08:13:23Z
rev_0000384,user_09892,prod_0898,4.5,Top quality product. Very satisfied with the results.,4,True,2023-09-24T09:04:06Z
rev_0000385,user_00495,prod_0577,4.5,Love it! Does everything it says on the packaging.,4,True,2022-12-30T03:03:12Z
rev_0000386,user_02890,prod_0553,5.0,Exceeded my expectations. 5 stars well deserved.,1,False,2022-02-09T10:57:22Z
rev_0000387,user_08599,prod_0808,4.5,"Solid product, no complaints. Does the job perfectly.",3,True,2022-05-11T04:35:19Z
rev_0000388,user_05364,prod_0568,4.0,"Excellent product, exactly as described. Highly recommend!",1,True,2024-11-25T03:46:25Z
rev_0000389,user_05271,prod_0638,4.5,Top quality product. Very satisfied with the results.,17,True,2023-06-11T14:52:14Z
